GEOID,UNDER18,AGE18_64,OVER64
330079502001095,0,5,1
330079502001096,2,7,2
330079502001097,12,28,2
330079502001098,0,0,0
330079502001099,0,0,0
330079502001100,0,0,0
330079502001101,0,0,0
330079502001102,0,0,0
330079502001103,0,2,0
330079502001104,6,23,5
330079502001105,0,0,0
330079502001106,0,0,0
330079502001107,4,7,0
330079502001108,0,0,0
330079502001109,0,0,0
330079502001110,4,7,7
330079502001111,0,0,0
330079502001112,0,0,0
330079502001113,0,0,0
330079502001114,0,0,0
330079502001115,0,0,0
330079502001116,4,17,3
330079502001117,6,13,2
330079502001118,0,0,0
330079502001119,0,0,0
330079502001120,0,2,0
330079502001121,7,23,2
330079502001122,0,4,0
330079502001123,0,0,0
330079502001124,0,1,0
330079502001125,2,7,2
330079502001126,0,3,2
330079502001127,0,0,0
330079502001128,0,1,0
330079502001129,0,0,1
330079502001130,0,0,0
330079502001131,4,8,5
330079502001132,0,0,1
330079502001133,0,6,0
330079502001134,0,9,6
330079502001135,0,0,0
330079502001136,1,2,3
330079502001137,0,0,0
330079502001138,0,6,0
330079502001139,0,0,0
330079502001140,1,5,2
330079502001141,2,3,1
330079502001142,0,0,0
330079502001143,0,0,0
330079502001144,0,0,0
330079502001145,0,0,0
330079502001146,0,0,0
330079502001147,1,5,0
330079502001148,7,12,4
330079502001149,5,7,2
330079502001150,4,15,1
330079502001151,8,19,3
330079502001152,13,24,3
330079502001153,0,0,0
330079502001154,0,3,0
330079502001155,0,0,0
330079502001156,3,3,6
330079502001157,0,0,0
330079502001158,0,0,0
330079502001159,0,0,0
330079502001160,0,0,0
330079502002000,0,0,0
330079502002001,9,32,4
330079502002002,0,1,1
330079502002003,0,0,1
330079502002004,0,1,0
330079502002005,0,0,0
330079502002006,0,0,0
330079502002007,0,3,0
330079502002008,2,14,1
330079502002009,0,0,0
330079502002010,1,5,2
330079502002011,23,43,13
330079502002012,0,0,0
330079502002013,3,5,10
330079502002014,8,39,7
330079502002015,3,28,4
330079502002016,3,18,7
330079502002017,6,14,7
330079502002018,0,0,0
330079502002019,0,0,0
330079502002020,0,6,0
330079502002021,7,20,3
330079502002022,3,14,0
330079502002023,0,0,0
330079502002024,4,22,2
330079502002025,0,0,0
330079502002026,0,0,0
330079502002027,0,0,0
330079502002028,0,0,0
330079502002029,0,0,0
330079502002030,13,54,17
330079502002031,0,0,2
330079502002032,0,0,0
330079502002033,0,0,0
330079502002034,1,4,0
330079502002035,0,0,0
330079502002036,28,57,35
330079502002037,7,20,1
330079502002038,0,0,0
330079502002039,3,14,4
330079502002040,0,0,0
330079502002041,0,0,2
330079502002042,0,0,0
330079502002043,0,2,0
330079502002044,0,0,0
330079502003000,4,12,5
330079502003001,0,0,0
330079502003002,3,9,5
330079502003003,1,7,1
330079502003004,0,0,0
330079502003005,0,0,0
330079502003006,2,1,0
330079502003007,0,3,2
330079502003008,0,0,0
330079502003009,0,0,2
330079502003010,0,0,0
330079502003011,2,4,0
330079502003012,3,22,5
330079502003013,2,5,1
330079502003014,4,22,6
330079502003015,0,0,0
330079502003016,0,0,0
330079502003017,0,0,0
330079502003018,4,12,3
330079502003019,0,0,0
330079502003020,0,0,0
330079502003021,0,0,0
330079502003022,0,0,0
330079502003023,0,0,0
330079502003024,0,0,0
330079502003025,0,0,0
330079502003026,0,0,0
330079502003027,0,0,0
330079502003028,0,0,8
330079502003029,4,17,1
330079502003030,0,0,0
330079502003031,0,0,0
330079502003032,12,30,13
330079502003033,14,38,10
330079502003034,0,0,2
330079502003035,0,2,0
330079502003036,0,0,0
330079502003037,0,0,0
330079502003038,10,32,9
330079502003039,1,3,0
330079502003040,0,0,0
330079502003041,0,0,0
330079502003042,0,2,5
330079502003043,0,0,0
330079502003044,2,10,4
330079502003045,0,0,0
330079502003046,1,12,5
330079502003047,32,98,41
330079502003048,0,11,0
330079502003049,3,4,2
330079502003050,0,2,0
330079502003051,0,0,2
330079502003052,0,0,2
330079502003053,0,0,0
330079502003054,0,2,3
330079502003055,0,0,0
330079502003056,0,4,2
330079502003057,1,6,2
330079502003058,1,10,0
330079502003059,0,0,0
330079502003060,2,9,2
330079502003061,0,0,0
330079502003062,0,3,0
330079502003063,0,1,0
330079502003064,0,0,0
330079502003065,0,3,2
330079502003066,0,0,0
330079502003067,0,0,0
330079502003068,3,11,4
330079502003069,0,0,0
330079502003070,0,0,0
330079502003071,0,1,0
330079502003072,0,3,0
330079502003073,0,0,0
330079502003074,0,0,0
330079502003075,0,8,3
330079502003076,0,0,0
330079502003077,0,0,0
330079502003078,2,4,0
330079502003079,0,1,0
330079502003080,0,4,0
330079502003081,3,3,2
330079502003082,0,3,1
330079502003083,0,0,0
330079502003084,0,0,0
330079502003085,0,0,0
330079502003086,0,0,0
330079502003087,3,8,3
330079502003088,0,0,0
330079502003089,0,0,0
330079502003090,0,1,1
330079502003091,4,11,3
330079502003092,0,0,0
330079502003093,0,0,0
330079502003094,0,0,0
330079502003095,0,0,0
330079502003096,0,0,0
330079502003097,0,0,0
330079502003098,8,6,4
330079502003099,0,0,0
330079502003100,0,0,0
330079502003101,0,0,0
330079502003102,0,0,0
330079502003103,0,0,0
330079502003104,0,0,0
330079502003105,0,0,0
330079502003106,0,0,0
330079502003107,0,0,0
330079503001000,0,0,0
330079503001001,0,0,0
330079503001002,0,0,0
330079503001003,0,0,0
330079503001004,0,0,0
330079503001005,0,0,0
330079503001006,0,0,0
330079503001007,0,0,0
330079503001008,0,0,0
330079503001009,0,0,0
330079503001010,0,0,0
330079503001011,0,0,0
330079503001012,0,0,0
330079503001013,0,0,0
330079503001014,0,0,0
330079503001015,0,0,0
330079503001016,0,0,0
330079503001017,0,0,0
330079503001018,0,0,0
330079503001019,0,0,0
330079503001020,0,0,0
330079503001021,0,0,0
330079503001022,0,0,0
330079503001023,0,0,0
330079503001024,0,0,0
330079503001025,0,0,0
330079503001026,0,0,0
330079503001027,0,0,0
330079503001028,0,0,0
330079503001029,0,0,0
330079503001030,0,0,0
330079503001031,0,0,0
330079503001032,0,0,0
330079503001033,0,0,0
330079503001034,0,0,0
330079503001035,0,0,0
330079503001036,0,0,0
330079503001037,0,0,0
330079503001038,0,0,0
330079503001039,0,0,0
330079503001040,0,0,0
330079503001041,0,0,0
330079503001042,0,0,0
330079503001043,0,0,0
330079503001044,0,0,0
330079503001045,0,0,0
330079503001046,0,0,0
330079503001047,0,0,0
330079503001048,0,0,0
330079503001049,0,0,0
330079503001050,0,0,0
330079503001051,0,0,0
330079503001052,0,0,0
330079503001053,0,0,0
330079503001054,0,0,0
330079503001055,0,0,0
330079503001056,0,0,0
330079503001057,0,0,0
330079503001058,0,0,0
330079503001059,0,0,0
330079503001060,0,0,0
330079503001061,0,0,0
330079503001062,0,0,0
330079503001063,0,0,0
330079503001064,0,0,0
330079503001065,0,0,0
330079503001066,0,0,0
330079503001067,0,0,0
330079503001068,0,0,0
330079503001069,0,0,0
330079503001070,0,0,0
330079503001071,0,0,0
330079503001072,0,0,0
330079503001073,0,0,0
330079503001074,0,0,0
330079503001075,0,0,0
330079503001076,0,0,0
330079503001077,0,0,0
330079503001078,0,0,0
330079503001079,0,0,0
330079503001080,0,0,0
330079503001081,0,1,0
330079503001082,0,0,0
330079503001083,0,0,0
330079503001084,0,0,0
330079503001085,0,0,0
330079503001086,0,0,0
330079503001087,0,0,0
330079503001088,0,0,0
330079503001089,0,0,0
330079503001090,0,0,0
330079503001091,1,2,1
330079503001092,0,0,0
330079503001093,0,0,0
330079503001094,0,0,0
330079503001095,0,0,0
330079503001096,0,0,0
330079503001097,0,0,0
330079503001098,0,0,0
330079503001099,0,0,0
330079503001100,0,0,0
330079503001101,0,0,0
330079503001102,0,0,0
330079503001103,0,0,0
330079503001104,0,0,0
330079503001105,0,0,0
330079503001106,0,0,0
330079503001107,0,0,0
330079503001108,0,0,0
330079503001109,0,0,0
330079503001110,0,0,0
330079503001111,0,0,0
330079503001112,0,0,0
330079503001113,0,0,0
330079503001114,0,0,0
330079503001115,0,0,0
330079503001116,0,0,0
330079503001117,0,0,0
330079503001118,0,0,0
330079503001119,0,0,0
330079503001120,2,7,3
330079503001121,0,0,0
330079503001122,0,0,0
330079503001123,0,0,2
330079503001124,0,0,0
330079503001125,0,0,0
330079503001126,0,0,0
330079503001127,0,2,0
330079503001128,0,0,0
330079503001129,0,5,2
330079503001130,0,0,0
330079503001131,0,0,0
330079503001132,0,0,0
330079503001133,0,4,2
330079503001134,0,0,0
330079503001135,0,2,0
330079503001136,0,5,3
330079503001137,0,0,0
330079503001138,0,0,0
330079503001139,0,0,0
330079503001140,0,0,0
330079503001141,0,0,0
330079503001142,0,0,0
330079503001143,0,0,0
330079503001144,0,0,0
330079503001145,0,0,0
330079503001146,0,0,0
330079503001147,0,0,0
330079503001148,1,18,7
330079503001149,0,0,0
330079503001150,2,13,1
330079503001151,1,5,8
330079503001152,0,0,0
330079503001153,2,5,3
330079503001154,0,9,0
330079503001155,3,30,15
330079503001156,0,0,0
330079503001157,0,0,0
330079503001158,0,0,0
330079503001159,0,0,0
330079503001160,0,0,0
330079503001161,0,0,0
330079503001162,1,5,6
330079503001163,0,0,0
330079503001164,0,0,0
330079503001165,0,0,0
330079503001166,0,0,0
330079503001167,2,19,3
330079503001168,0,4,1
330079503001169,0,0,0
330079503001170,0,0,0
330079503001171,0,0,0
330079503001172,0,1,0
330079503001173,0,0,0
330079503001174,0,0,0
330079503001175,0,0,0
330079503001176,0,0,0
330079503001177,0,0,0
330079503001178,0,0,0
330079503001179,0,0,0
330079503001180,0,0,0
330079503001181,0,0,0
330079503001182,0,0,0
330079503001183,0,0,0
330079503001184,0,0,0
330079503001185,0,0,0
330079503001186,0,2,0
330079503001187,0,0,0
330079503001188,0,0,0
330079503001189,0,0,0
330079503001190,0,0,0
330079503001191,0,0,0
330079503001192,0,0,0
330079503001193,0,0,0
330079503001194,0,0,0
330079503001195,0,0,0
330079503001196,0,1,0
330079503001197,0,0,0
330079503001198,0,0,0
330079503001199,0,0,0
330079503001200,0,0,0
330079503001201,0,0,0
330079503001202,0,0,0
330079503001203,0,0,0
330079503001204,0,0,0
330079503001205,0,0,0
330079503001206,0,0,0
330079503001207,0,0,0
330079503001208,0,0,0
330079503001209,0,0,0
330079503001210,0,0,0
330079503001211,0,0,0
330079503001212,0,0,0
330079503001213,0,0,0
330079503001214,0,0,0
330079503001215,0,0,0
330079503001216,0,0,0
330079503001217,0,0,0
330079503001218,0,0,0
330079503001219,0,0,0
330079503001220,0,0,0
330079503001221,0,0,0
330079503001222,0,1,0
330079503001223,0,0,0
330079503001224,0,0,0
330079503001225,0,2,0
330079503001226,0,0,0
330079503001227,0,0,0
330079503001228,0,0,0
330079503001229,0,0,0
330079503001230,0,0,0
330079503001231,0,0,0
330079503001232,0,0,0
330079503001233,0,0,0
330079503001234,0,0,0
330079503001235,0,0,0
330079503001236,0,0,0
330079503001237,0,0,0
330079503001238,0,0,0
330079503001239,0,0,0
330079503001240,0,0,0
330079503001241,0,0,0
330079503001242,1,1,0
330079503001243,0,0,0
330079503001244,0,0,0
330079503001245,0,0,0
330079503001246,0,0,0
330079503001247,0,0,0
330079503001248,0,1,0
330079503001249,0,0,0
330079503001250,0,0,0
330079503001251,0,0,0
330079503001252,0,2,2
330079503001253,0,0,0
330079503001254,0,0,1
330079503001255,10,40,9
330079503001256,0,0,0
330079503001257,0,0,0
330079503001258,0,0,0
330079503001259,0,0,0
330079503001260,0,0,0
330079503001261,0,7,1
330079503001262,2,11,2
330079503001263,0,0,0
330079503001264,0,11,3
330079503001265,0,0,0
330079503001266,0,0,0
330079503001267,0,0,0
330079503001268,0,0,0
330079503001269,0,0,0
330079503001270,0,0,0
330079503001271,0,4,0
330079503001272,0,0,0
330079503001273,2,2,0
330079503001274,0,0,0
330079503001275,0,0,0
330079503001276,0,0,0
330079503001277,0,0,0
330079503001278,0,0,0
330079503001279,0,0,0
330079503001280,0,0,0
330079503001281,0,0,1
330079503001282,0,0,0
330079503001283,0,0,0
330079503001284,0,0,0
330079503001285,0,0,0
330079503001286,0,0,0
330079503001287,0,0,0
330079503001288,0,0,0
330079503001289,0,0,0
330079503001290,0,0,0
330079503001291,0,0,0
330079503001292,0,0,0
330079503001293,0,0,0
330079503001294,0,0,0
330079503001295,0,0,0
330079503001296,0,0,0
330079503001297,0,0,0
330079503001298,0,0,0
330079503001299,0,0,1
330079503001300,0,0,0
330079503001301,2,3,0
330079503001302,2,5,0
330079503001303,0,0,0
330079503001304,0,0,0
330079503001305,0,0,0
330079503001306,0,2,0
330079503001307,0,0,1
330079503001308,0,0,0
330079503001309,0,0,0
330079503001310,0,0,1
330079503001311,0,0,0
330079503001312,0,0,0
330079503001313,1,6,0
330079503001314,0,0,0
330079503001315,0,0,0
330079503001316,0,0,0
330079503001317,0,0,0
330079503001318,0,0,0
330079503001319,0,0,0
330079503001320,0,0,0
330079503001321,0,0,0
330079503001322,0,0,0
330079503001323,0,0,0
330079503001324,0,0,0
330079503001325,0,0,0
330079503001326,0,0,0
330079503001327,0,0,0
330079503001328,0,2,1
330079503001329,0,0,0
330079503001330,0,0,0
330079503001331,0,0,0
330079503001332,0,0,0
330079503001333,0,0,0
330079503001334,0,0,0
330079503001335,0,0,0
330079503001336,0,0,0
330079503001337,0,0,0
330079503001338,0,0,0
330079503001339,0,0,0
330079503001340,0,0,0
330079503001341,0,0,0
330079503001342,0,0,0
330079503001343,0,0,0
330079503001344,0,0,0
330079503001345,0,0,0
330079503001346,0,0,0
330079503001347,0,0,0
330079503001348,0,0,0
330079503001349,0,0,0
330079503001350,0,0,0
330079503001351,0,0,0
330079503001352,0,0,0
330079503001353,0,0,0
330079503001354,0,0,0
330079503001355,0,0,0
330079503001356,0,0,0
330079503001357,0,0,0
330079503001358,0,0,0
330079503001359,0,4,0
330079503001360,0,0,0
330079503001361,0,0,0
330079503001362,2,2,0
330079503001363,0,0,0
330079503001364,0,0,0
330079503001365,0,0,0
330079503001366,0,0,0
330079503001367,0,0,0
330079503001368,0,0,0
330079503001369,0,0,0
330079503001370,0,0,0
330079503001371,0,0,0
330079503001372,0,0,0
330079503001373,0,0,0
330079503001374,0,0,0
330079503001375,0,0,0
330079503001376,0,0,0
330079503001377,0,0,0
330079503001378,0,0,0
330079503001379,0,0,0
330079503001380,0,0,0
330079503001381,0,0,0
330079503001382,0,0,0
330079503001383,0,0,0
330079503001384,0,0,0
330079503001385,0,0,0
330079503001386,0,0,0
330079503001387,0,0,0
330079503001388,0,0,0
330079503001389,0,0,0
330079503001390,0,0,0
330079503001391,0,0,0
330079503001392,0,0,0
330079503001393,0,0,0
330079503001394,0,0,0
330079503001395,0,0,0
330079503001396,0,0,0
330079503001397,0,0,0
330079503001398,0,0,0
330079503001399,2,9,1
330079503001400,0,0,0
330079503001401,0,0,0
330079503001402,0,0,0
330079503001403,0,0,0
330079503001404,0,0,0
330079503001405,0,0,0
330079503001406,0,0,0
330079503001407,0,0,0
330079503001408,0,0,0
330079503001409,0,0,0
330079503001410,0,0,0
330079503001411,0,0,0
330079503001412,0,0,0
330079503001413,0,0,0
330079503001414,0,0,0
330079503001415,0,5,6
330079503001416,0,0,0
330079503001417,15,41,13
330079503001418,1,2,2
330079503001419,0,0,0
330079503001420,0,0,0
330079503001421,0,0,0
330079503001422,0,0,0
330079503001423,0,0,0
330079503001424,0,0,0
330079503001425,2,5,1
330079503001426,0,0,0
330079503001427,2,8,6
330079503001428,0,1,0
330079503001429,2,2,1
330079503001430,0,0,0
330079503001431,0,0,0
330079503001432,0,0,0
330079503001433,0,0,0
330079503001434,0,0,0
330079503001435,0,0,0
330079503001436,0,0,0
330079503001437,0,0,0
330079503001438,0,0,0
330079503001439,0,0,0
330079503001440,0,4,2
330079503001441,0,0,0
330079503001442,0,4,3
330079503001443,0,0,0
330079503001444,0,0,0
330079503001445,0,0,0
330079503001446,0,0,0
330079503001447,0,0,0
330079503001448,0,4,3
330079503001449,0,0,0
330079503001450,0,0,0
330079503001451,0,0,0
330079503001452,0,0,0
330079503001453,0,0,0
330079503001454,0,0,0
330079503001455,0,0,0
330079503001456,0,0,0
330079503001457,0,0,0
330079503001458,0,0,0
330079503001459,0,0,0
330079503001460,0,0,0
330079503001461,0,0,0
330079503001462,0,0,0
330079503001463,0,0,0
330079503001464,0,2,0
330079503001465,0,0,0
330079503001466,0,0,0
330079503001467,0,0,0
330079503001468,0,0,0
330079503001469,0,0,0
330079503001470,0,0,0
330079503001471,3,7,1
330079503001472,0,1,1
330079503001473,0,0,0
330079503001474,0,0,0
330079503001475,0,0,0
330079503001476,0,0,0
330079503001477,0,0,0
330079503001478,0,0,0
330079503001479,0,0,0
330079503001480,4,12,2
330079503001481,0,0,0
330079503001482,0,5,1
330079503001483,0,0,0
330079503001484,2,8,4
330079503001485,0,0,0
330079503001486,0,0,0
330079503001487,0,0,0
330079503001488,0,2,0
330079503001489,0,0,0
330079503001490,0,0,0
330079503001491,0,0,0
330079503001492,2,2,0
330079503001493,0,0,0
330079503001494,0,0,0
330079503001495,0,0,0
330079503001496,0,0,0
330079503001497,0,0,0
330079503001498,17,63,11
330079503001499,0,0,0
330079503001500,1,4,2
330079503001501,0,0,0
330079503001502,0,0,0
330079503001503,0,0,0
330079503001504,0,0,0
330079503001505,0,0,0
330079503001506,0,0,0
330079503001507,0,0,0
330079503001508,0,0,0
330079503001509,0,0,0
330079503001510,0,0,0
330079503001511,0,0,0
330079503001512,0,0,0
330079503001513,0,0,0
330079503001514,0,0,0
330079503001515,0,0,0
330079503001516,0,0,0
330079503001517,0,0,0
330079503001518,0,0,0
330079503001519,0,0,0
330079503001520,0,0,0
330079503001521,0,0,0
330079503001522,0,0,0
330079503001523,0,3,0
330079503001524,0,0,0
330079503001525,0,0,0
330079503001526,0,0,0
330079503001527,0,0,0
330079503001528,0,0,0
330079503001529,0,1,1
330079503001530,0,0,0
330079503001531,0,0,0
330079503001532,0,0,0
330079503001533,0,0,0
330079503001534,0,0,0
330079503001535,0,0,0
330079503001536,0,0,0
330079503001537,0,0,0
330079503001538,0,0,0
330079503001539,0,0,0
330079503001540,0,0,0
330079503001541,0,0,0
330079503001542,0,0,0
330079503001543,0,0,0
330079503001544,0,0,0
330079503001545,0,0,0
330079503001546,0,0,0
330079503001547,0,0,0
330079503001548,0,0,0
330079503001549,0,0,0
330079503001550,0,0,0
330079503002000,0,0,0
330079503002001,0,0,0
330079503002002,0,0,0
330079503002003,0,0,0
330079503002004,0,0,0
330079503002005,0,0,0
330079503002006,6,38,9
330079503002007,0,0,0
330079503002008,11,31,4
330079503002009,4,16,3
330079503002010,8,27,3
330079503002011,0,0,0
330079503002012,0,0,0
330079503002013,0,0,0
330079503002014,0,0,0
330079503002015,1,4,0
330079503002016,0,0,0
330079503002017,0,0,0
330079503002018,0,0,0
330079503002019,6,36,11
330079503002020,9,46,12
330079503002021,0,0,0
330079503002022,0,0,0
330079503002023,0,0,0
330079503002024,1,17,5
330079503002025,10,25,0
330079503002026,18,53,14
330079503002027,0,0,0
330079503002028,0,1,2
330079503002029,3,21,2
330079503002030,2,11,6
330079503002031,0,0,0
330079503002032,0,2,2
330079503002033,13,20,2
330079503002034,0,2,2
330079503002035,19,62,5
330079503002036,0,0,0
330079503002037,0,0,0
330079503002038,17,39,10
330079503002039,0,0,0
330079503002040,0,1,1
330079503002041,0,0,0
330079503002042,11,41,10
330079503002043,0,0,0
330079503002044,1,4,0
330079503002045,0,0,0
330079503002046,0,0,0
330079503002047,0,0,0
330079503002048,1,5,2
330079503002049,0,0,0
330079503002050,0,0,1
330079503002051,0,0,0
330079503002052,2,14,2
330079503002053,0,1,0
330079503002054,1,4,0
330079503002055,1,23,6
330079503002056,0,1,1
330079503002057,0,0,0
330079503002058,0,0,0
330079503002059,0,0,0
330079503002060,0,0,0
330079503002061,0,0,0
330079503002062,0,0,0
330079503002063,0,0,0
330079503002064,0,5,0
330079503002065,9,33,4
330079503002066,0,1,0
330079503002067,2,2,1
330079503002068,0,0,0
330079503002069,0,0,0
330079503002070,0,0,0
330079503002071,0,0,0
330079503002072,0,0,0
330079503002073,0,0,0
330079503002074,4,7,0
330079503002075,0,0,0
330079503002076,5,10,2
330079503002077,0,0,0
330079503002078,0,0,2
330079503002079,1,2,2
330079503002080,0,4,0
330079503002081,0,0,0
330079503002082,0,0,0
330079503002083,0,0,0
330079503002084,0,0,0
330079503002085,0,0,0
330079503002086,0,0,0
330079503002087,14,34,9
330079503002088,0,0,0
330079503002089,2,9,0
330079503002090,0,0,0
330079503002091,0,0,0
330079503002092,18,73,13
330079503002093,0,0,0
330079503002094,0,0,0
330079503002095,0,0,0
330079503002096,6,18,7
330079503002097,0,0,0
330079503002098,2,6,0
330079503002099,2,4,2
